transaction_amount,transaction_frequency,average_amount,amount_deviation,time_since_last_transaction,country_change,city_change,device_change,ip_change,merchant_frequency,transactions_last_hour,transactions_last_day,label,is_fraud
104.26,1.0,283.65,0.6324343380927199,957.7780568,0.0,0.0,0.0,0.0,3.0,0.0,1.0,NORMAL,0
576.32,0.0,261.22625,1.2062101339356213,1834.4007776666667,1.0,1.0,1.0,1.0,4.0,0.0,0.0,FRAUD,1
145.58,1.0,296.2366666666667,0.5085685994306354,1115.1832195166667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
97.26,1.0,281.171,0.654089504251861,1015.4383805666668,0.0,0.0,0.0,0.0,5.0,0.0,1.0,NORMAL,0
141.37,2.0,264.45181818181817,0.4654224691213728,102.02834849999999,0.0,0.0,0.0,0.0,6.0,0.0,2.0,NORMAL,0
181.41,2.0,254.19500000000002,0.2863352937705306,988.3567701,0.0,0.0,0.0,0.0,1.0,0.0,2.0,SUSPICIOUS,0
111.41,0.0,248.59615384615384,0.55184342848302,1713.2437836,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
141.48,0.0,238.79714285714286,0.4075305997918138,2714.5790497833336,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
138.69,1.0,232.3093333333333,0.4029942834840901,552.0147563166666,0.0,0.0,0.0,0.0,2.0,0.0,1.0,NORMAL,0
117.49,2.0,226.458125,0.481184435312268,688.7137709333333,0.0,0.0,0.0,0.0,8.0,0.0,2.0,NORMAL,0
146.68,1.0,220.04823529411766,0.333418876075299,852.5351163333332,0.0,0.0,0.0,0.0,9.0,0.0,1.0,NORMAL,0
140.14,2.0,215.97222222222223,0.3511202572347268,79.96438091666667,0.0,0.0,0.0,0.0,3.0,0.0,2.0,NORMAL,0
116.77,2.0,211.98105263157893,0.44914888123069585,1148.3211596166666,0.0,0.0,0.0,0.0,2.0,0.0,2.0,NORMAL,0
116.33,0.0,207.2205,0.43861731826725636,1569.8182079833334,0.0,0.0,0.0,0.0,10.0,0.0,0.0,NORMAL,0
135.9,1.0,202.89238095238093,0.33018677506724176,1342.5765659833335,0.0,0.0,0.0,0.0,11.0,0.0,1.0,NORMAL,0
102.51,0.0,199.84727272727275,0.4870582990647404,2167.923798433333,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
147.74,1.0,195.61521739130433,0.2447417845593055,659.8716682833333,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
1083.62,0.0,193.62041666666667,4.596620535454895,1980.6332376833334,1.0,1.0,1.0,1.0,4.0,0.0,0.0,FRAUD,1
423.67,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRAUD,1
93.33,0.0,423.67,0.7797106238345883,2872.151757766667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,NORMAL,0
86.5,1.0,258.5,0.6653771760154739,1121.3969657666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
99.25,1.0,201.16666666666666,0.5066280033140016,1322.74373855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
103.01,0.0,175.6875,0.4136748488082533,2664.2435512666666,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
245.65,0.0,161.152,0.5243372716441622,2535.510245016667,0.0,0.0,0.0,0.0,3.0,0.0,0.0,SUSPICIOUS,0
90.72,1.0,175.235,0.482295203583759,1164.1471565333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NORMAL,0
78.62,0.0,163.1614285714286,0.5181459203418175,2562.636290783333,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
90.7,1.0,152.59375,0.4056113045259062,1076.39456005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
82.18,0.0,145.71666666666667,0.4360288230584467,2428.3410381833332,0.0,0.0,1.0,0.0,1.0,0.0,0.0,SUSPICIOUS,0
110.0,1.0,139.363,0.2106943736859855,780.3130254166666,0.0,0.0,0.0,0.0,2.0,0.0,1.0,NORMAL,0
81.24,2.0,136.6936363636364,0.4056782586141539,613.53630305,0.0,0.0,0.0,0.0,2.0,0.0,2.0,SUSPICIOUS,0
88.31,0.0,132.07250000000002,0.33135209827935425,2045.3024509,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
60.29,0.0,128.70615384615385,0.5315686297947622,2521.2689182999998,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
97.13,0.0,123.81928571428571,0.2155503123792163,2031.1179585666666,0.0,0.0,0.0,0.0,5.0,0.0,0.0,NORMAL,0
82.12,0.0,122.04,0.3271058669288758,2658.9134355,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
84.41,0.0,119.545,0.29390606047931744,2507.7617385,0.0,0.0,0.0,0.0,5.0,0.0,0.0,NORMAL,0
83.03,0.0,117.47823529411765,0.29323078617816567,2413.4169357166666,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
466.71,0.0,115.56444444444443,3.038525882624414,1650.6696673666668,1.0,1.0,1.0,1.0,6.0,0.0,0.0,FRAUD,1
360.76,0.0,134.0457894736842,1.6913191486020094,2490.946419133333,1.0,1.0,1.0,1.0,7.0,0.0,0.0,FRAUD,1
74.58,0.0,145.38150000000002,0.4870048802633073,2579.61807035,0.0,0.0,0.0,0.0,8.0,0.0,0.0,SUSPICIOUS,0
69.43,1.0,142.01,0.5110907682557566,874.3649923166666,0.0,0.0,0.0,0.0,9.0,0.0,1.0,NORMAL,0
87.64,0.0,138.7109090909091,0.36818235440615543,2429.59807255,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
87.59,1.0,136.4904347826087,0.3582700491832522,316.6924209,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
110.06,0.0,134.45291666666665,0.18142348467710187,2570.6822945333333,0.0,0.0,0.0,0.0,10.0,0.0,0.0,NORMAL,0
277.29,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
278.51,0.0,277.29,0.0043997259187131535,2872.7261921833333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NORMAL,0
257.25,0.0,277.9,0.07430730478589413,2123.3680431666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
211.04,0.0,271.01666666666665,0.22130250292109954,1840.5132573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
205.61,0.0,256.0225,0.1969065218877246,2421.9956082666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
283.6,0.0,245.94,0.15312677888916007,2198.62695945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
233.99,1.0,252.21666666666667,0.07226590894072554,1027.08448045,0.0,0.0,0.0,0.0,1.0,0.0,1.0,SUSPICIOUS,0
310.38,0.0,249.61285714285714,0.24344556427381833,2452.3887147166665,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
1082.44,0.0,257.20875,3.20841048370244,1444.3719743,0.0,0.0,0.0,0.0,2.0,0.0,0.0,SUSPICIOUS,0
2489.83,1.0,348.9011111111111,6.136205419555365,990.8332492833334,1.0,1.0,1.0,1.0,3.0,0.0,1.0,FRAUD,1
261.24,0.0,562.9939999999999,0.535980845266557,1819.5881874833333,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
339.53,1.0,535.5618181818182,0.36603023502931514,490.57294441666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
297.78,0.0,519.2258333333333,0.42649232591470315,1826.6431919833333,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
277.77,1.0,502.19153846153847,0.4468843484481098,1078.2934392,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
296.6,0.0,486.1614285714286,0.38991457863790097,1950.9741591833333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
246.8,1.0,473.524,0.4788014968618275,301.18343388333335,0.0,0.0,0.0,0.0,5.0,0.0,1.0,NORMAL,0
222.18,0.0,459.35375,0.516320482852268,2373.7271664833333,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
265.08,1.0,445.4023529411765,0.4048527174372412,1252.3538711166666,0.0,0.0,0.0,0.0,5.0,0.0,1.0,NORMAL,0
290.32,1.0,435.38444444444445,0.3331870173486523,1038.4870474166667,0.0,0.0,0.0,0.0,6.0,0.0,1.0,NORMAL,0
387.73,1.0,427.7494736842105,0.09355820672208513,612.9607186166667,0.0,0.0,0.0,0.0,6.0,0.0,1.0,NORMAL,0
947.95,0.0,425.7485,1.2265492420995028,2049.730398933333,0.0,0.0,0.0,0.0,4.0,0.0,0.0,SUSPICIOUS,0
233.2,0.0,450.6152380952381,0.48248532165547214,1884.3533352833333,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
252.0,1.0,440.7327272727273,0.4282248982067054,1098.84931465,0.0,0.0,0.0,0.0,7.0,0.0,1.0,NORMAL,0
217.33,1.0,432.5269565217392,0.4975342074683458,871.4086909666668,0.0,0.0,0.0,0.0,8.0,0.0,1.0,NORMAL,0
281.74,0.0,423.5604166666667,0.33482925005779385,2393.2959186333333,0.0,0.0,0.0,0.0,8.0,0.0,0.0,NORMAL,0
37.64,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
51.03,1.0,37.64,0.3557385759829968,1183.6394065333334,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
42.96,2.0,44.335,0.03101387165896019,13.869009283333332,0.0,0.0,0.0,0.0,0.0,1.0,2.0,NORMAL,0
40.81,0.0,43.876666666666665,0.06989288156195388,2734.707849216667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
39.52,1.0,43.11,0.08327534214799343,765.09531545,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
53.97,1.0,42.392,0.2731175693527079,1041.2569444833332,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
33.92,2.0,44.321666666666665,0.23468581957658025,33.79826988333333,0.0,0.0,0.0,0.0,2.0,1.0,2.0,NORMAL,0
291.09,0.0,42.83571428571429,5.795497748874436,2576.87237235,1.0,1.0,1.0,1.0,3.0,0.0,0.0,FRAUD,1
41.47,0.0,73.86749999999999,0.43858936609469656,2450.8301152833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
336.95,1.0,70.26777777777778,3.7952277794468774,174.54974115000002,0.0,0.0,1.0,1.0,4.0,0.0,1.0,FRAUD,1
41.31,2.0,96.936,0.5738425352810101,1036.6132812166666,0.0,0.0,0.0,0.0,5.0,0.0,2.0,NORMAL,0
44.85,2.0,91.8790909090909,0.5118584701237793,330.5823157166667,0.0,0.0,0.0,0.0,6.0,0.0,2.0,NORMAL,0
44.56,0.0,87.96,0.4934060936789449,2501.586949316667,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
44.31,0.0,84.62153846153845,0.476374445494873,1509.3985256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SUSPICIOUS,0
37.72,0.0,81.74214285714285,0.5385489212593608,1849.3963973666666,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
52.52,0.0,78.80733333333333,0.3335645582898376,2691.3834622833333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
357.23,1.0,77.16437499999999,3.629467937762731,698.3230811833333,0.0,0.0,1.0,1.0,4.0,0.0,1.0,FRAUD,1
37.73,1.0,93.63882352941175,0.597068837711859,1282.5988309499999,0.0,0.0,0.0,0.0,7.0,0.0,1.0,NORMAL,0
62.98,0.0,90.53277777777777,0.30434035554955535,2147.8167844333334,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
36.26,0.0,89.08263157894737,0.5929621817709164,1607.1945267833332,0.0,0.0,0.0,0.0,5.0,0.0,0.0,NORMAL,0
41.66,1.0,86.44149999999999,0.5180555635892482,1317.1415713333333,0.0,0.0,0.0,0.0,8.0,0.0,1.0,NORMAL,0
42.5,1.0,84.30904761904762,0.49590226434489887,960.08932585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
46.36,2.0,82.40863636363636,0.4374376030755823,12.31402795,0.0,0.0,0.0,0.0,6.0,1.0,2.0,NORMAL,0
45.12,3.0,80.84130434782608,0.44186947051388925,311.57008686666666,0.0,0.0,0.0,0.0,7.0,0.0,3.0,SUSPICIOUS,0
38.46,0.0,79.35291666666667,0.5153297242802459,1761.5879758833332,0.0,0.0,0.0,0.0,9.0,0.0,0.0,NORMAL,0
303.7,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
211.03,0.0,303.7,0.3051366480079025,2225.145229033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
257.23,0.0,257.365,0.0005245468498047167,1530.2671347666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
163.67,0.0,257.32,0.3639437276542826,1994.2841060833334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
321.81,0.0,233.9075,0.3758002629244466,1895.7176852,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
231.41,0.0,251.488,0.07983681129914749,2197.0647621000003,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
237.97,0.0,248.14166666666665,0.04099136917755309,2318.98609175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
195.88,1.0,246.6885714285714,0.20596240488296402,630.6425088666667,0.0,0.0,0.0,0.0,2.0,0.0,1.0,NORMAL,0
267.08,2.0,240.3375,0.11127060903937162,387.29854796666666,0.0,0.0,1.0,0.0,3.0,0.0,2.0,SUSPICIOUS,0
2139.71,0.0,243.30888888888887,7.794212203965697,1680.9852231333332,1.0,1.0,1.0,1.0,3.0,0.0,0.0,FRAUD,1
296.49,1.0,432.94899999999996,0.3151849294027702,423.6689692333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
236.1,2.0,420.5436363636363,0.43858382440045135,426.83519326666664,0.0,0.0,0.0,0.0,4.0,0.0,2.0,NORMAL,0
220.1,3.0,405.17333333333335,0.4567757009345795,98.84854543333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,SUSPICIOUS,0
213.05,3.0,390.9369230769231,0.4550271733783534,832.67349305,0.0,0.0,0.0,0.0,4.0,0.0,3.0,NORMAL,0
2227.54,0.0,378.23071428571427,4.889368356048745,2755.5614618166665,1.0,1.0,1.0,1.0,2.0,0.0,0.0,FRAUD,1
217.36,0.0,501.51800000000003,0.5665958151053402,1697.0194676666665,0.0,0.0,0.0,0.0,5.0,0.0,0.0,SUSPICIOUS,0
206.62,1.0,483.758125,0.5728857267255201,515.92203225,0.0,0.0,0.0,0.0,5.0,0.0,1.0,NORMAL,0
238.71,1.0,467.45588235294116,0.48934218391166195,1237.5314585833332,0.0,0.0,0.0,0.0,6.0,0.0,1.0,NORMAL,0
259.99,0.0,454.7477777777778,0.428276480491017,2437.4447995666665,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
1765.23,1.0,444.49736842105267,2.9712946024190536,152.15853800000002,1.0,1.0,1.0,1.0,7.0,0.0,1.0,FRAUD,1
206.26,2.0,510.534,0.5959916479607626,638.1708323333334,0.0,0.0,0.0,0.0,6.0,0.0,2.0,NORMAL,0
231.92,1.0,496.0447619047619,0.5324615482089751,1010.1840807833333,0.0,0.0,0.0,0.0,7.0,0.0,1.0,SUSPICIOUS,0
222.57,1.0,484.03909090909093,0.5401817659355086,633.81175135,0.0,0.0,0.0,0.0,1.0,0.0,1.0,SUSPICIOUS,0
207.38,0.0,472.6708695652174,0.5612591903732995,2646.0773778666667,0.0,0.0,0.0,0.0,8.0,0.0,0.0,NORMAL,0
1716.93,0.0,461.6170833333333,2.71938141370779,2638.3898046833333,1.0,1.0,1.0,1.0,8.0,0.0,0.0,FRAUD,1
180.66,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
163.67,0.0,180.66,0.09404406066644531,2798.461084716667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
144.47,0.0,172.165,0.16086312549008216,2407.7014334333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
202.57,0.0,162.9333333333333,0.2432692307692309,1977.68913195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
194.64,1.0,172.8425,0.12611192270419594,729.98359485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NORMAL,0
176.04,1.0,177.202,0.006557488064468833,1121.2057028833333,0.0,0.0,0.0,0.0,2.0,0.0,1.0,NORMAL,0
567.38,2.0,177.00833333333333,2.205385810460901,22.95351751666667,0.0,0.0,0.0,0.0,1.0,1.0,2.0,SUSPICIOUS,0
189.73,0.0,232.77571428571426,0.18492356222728187,1451.1533969333332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
156.91,1.0,227.39499999999998,0.3099672376261571,1141.5555041500002,0.0,0.0,0.0,0.0,2.0,0.0,1.0,NORMAL,0
159.45,1.0,219.56333333333333,0.27378584766733977,637.8940949666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
753.04,1.0,213.552,2.5262605829025246,1078.3770998166667,1.0,1.0,1.0,1.0,3.0,0.0,1.0,FRAUD,1
232.24,0.0,262.5963636363636,0.11560085302018985,2727.61876465,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
156.26,1.0,260.06666666666666,0.3991540630607537,415.4160065833333,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
537.39,2.0,252.08153846153846,1.1318102201363418,527.2228482333334,0.0,0.0,0.0,0.0,3.0,0.0,2.0,SUSPICIOUS,0
179.72,2.0,272.4607142857143,0.34038196856689695,573.3781607,0.0,0.0,0.0,0.0,5.0,0.0,2.0,NORMAL,0
174.18,0.0,266.278,0.3458716078684683,1935.3034560499998,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
214.79,0.0,260.52187499999997,0.17553948204925202,1777.3681445666666,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
177.41,0.0,257.83176470588234,0.31191565863741516,2761.1857416333337,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
147.87,1.0,253.3638888888889,0.41637302518336605,801.1778458499999,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
179.78,1.0,247.81157894736842,0.2745294599887011,1285.9588160333333,0.0,0.0,1.0,0.0,8.0,0.0,1.0,SUSPICIOUS,0
177.67,0.0,244.41,0.2730657501738882,2473.9430455333336,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
152.12,0.0,241.23190476190476,0.36940347857327566,2553.3291814,0.0,0.0,0.0,0.0,5.0,0.0,0.0,NORMAL,0
149.1,0.0,237.1813636363636,0.37136713562118745,1669.7608626166666,0.0,0.0,0.0,0.0,6.0,0.0,0.0,SUSPICIOUS,0
1408.4,0.0,233.3517391304348,5.0355239058782315,1567.9308369333335,1.0,1.0,1.0,1.0,5.0,0.0,0.0,FRAUD,1
223.78,0.0,282.3120833333333,0.20733113029463543,1472.9240688666666,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
173.19,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
193.96,0.0,173.19,0.11992609273052723,2512.6888731333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
215.18,1.0,183.575,0.17216396568160164,634.886143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NORMAL,0
538.8,0.0,194.11,1.775745711194683,1494.4021504333332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SUSPICIOUS,0
191.72,0.0,280.28249999999997,0.31597584579843546,1869.8601277999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
205.11,0.0,262.57,0.21883688159347975,1884.66284995,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
174.39,0.0,252.99333333333334,0.3106932989011569,2801.4653874,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
213.47,0.0,241.7642857142857,0.11703252873223621,1742.5023573333335,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
222.04,1.0,238.2275,0.06794975391170205,666.9934615666666,0.0,0.0,0.0,0.0,3.0,0.0,1.0,NORMAL,0
238.1,0.0,236.4288888888889,0.0070681341817599806,2067.5279841,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
172.12,0.0,236.596,0.2725151735447767,2076.0147635999997,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
185.87,1.0,230.73454545454544,0.19444225556326034,1186.9243213833333,0.0,0.0,0.0,0.0,5.0,0.0,1.0,NORMAL,0
209.45,0.0,226.9958333333333,0.07729583876356022,1815.2991811333334,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
230.35,0.0,225.64615384615385,0.02084611713370146,2759.97697905,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
216.69,1.0,225.98214285714286,0.04111892532595815,628.4894830166667,0.0,0.0,0.0,0.0,8.0,0.0,1.0,NORMAL,0
242.35,2.0,225.36266666666668,0.07537776147483749,416.1546819166667,0.0,0.0,0.0,0.0,9.0,0.0,2.0,NORMAL,0
198.35,0.0,226.424375,0.1239900739485314,2087.3128576833333,0.0,0.0,0.0,0.0,10.0,0.0,0.0,NORMAL,0
222.13,1.0,224.77294117647057,0.011758271091873034,53.60099078333334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,NORMAL,0
193.9,2.0,224.6261111111111,0.136787797995187,282.7621095,0.0,0.0,0.0,0.0,11.0,0.0,2.0,NORMAL,0
746.46,0.0,223.00894736842105,2.3472199604924984,1740.3861464666666,0.0,0.0,0.0,0.0,5.0,0.0,0.0,SUSPICIOUS,0
1803.65,1.0,249.1815,6.238298188268391,1238.8203041000002,1.0,1.0,1.0,1.0,6.0,0.0,1.0,FRAUD,1
182.92,1.0,323.2038095238095,0.4340413243596846,737.4848129833333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
256.47,1.0,316.8272727272727,0.19050529396573973,746.9315019500001,0.0,0.0,0.0,0.0,2.0,0.0,1.0,NORMAL,0
212.56,0.0,314.2030434782609,0.32349477698580403,1982.6416015,0.0,0.0,0.0,0.0,12.0,0.0,0.0,NORMAL,0
193.64,1.0,309.96791666666667,0.37529018460243874,1230.5297470166665,0.0,0.0,0.0,0.0,3.0,0.0,1.0,NORMAL,0
55.84,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
47.87,0.0,55.84,0.1427292263610316,1612.8356664166668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
53.73,0.0,51.855000000000004,0.03615851894706379,2488.648933483333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
42.43,0.0,52.48,0.19150152439024387,2734.1306427666664,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
43.56,1.0,49.9675,0.12823335167859107,155.59973881666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NORMAL,0
51.78,1.0,48.686,0.06355009653699217,1361.5757291,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
54.32,1.0,49.20166666666666,0.10402764134006315,114.50884223333334,0.0,0.0,0.0,0.0,3.0,0.0,1.0,NORMAL,0
66.18,0.0,49.93285714285714,0.32537979572568904,2775.184709033333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
52.24,0.0,51.963750000000005,0.005316206008996607,2680.9998351500003,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
51.24,0.0,51.99444444444444,0.0145100972326102,1473.31452205,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
326.38,1.0,51.919000000000004,5.286330630405054,458.4962426833333,1.0,1.0,1.0,1.0,5.0,0.0,1.0,FRAUD,1
59.43,0.0,76.87,0.22687654481592304,2123.924002383333,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
500.94,1.0,75.41666666666667,5.6422983425414355,1006.4257434666666,1.0,1.0,1.0,1.0,7.0,0.0,1.0,FRAUD,1
64.32,1.0,108.14923076923077,0.4052662275772793,509.0499773,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
46.7,0.0,105.01857142857143,0.5553167466978629,2755.5826707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
56.93,0.0,101.13066666666667,0.43706491931230884,2218.8857119166664,0.0,0.0,1.0,0.0,8.0,0.0,0.0,SUSPICIOUS,0
44.51,1.0,98.368125,0.5475160271683536,200.15094513333332,0.0,0.0,0.0,0.0,5.0,0.0,1.0,NORMAL,0
49.43,2.0,95.2,0.48077731092436976,1191.3122440666666,0.0,0.0,0.0,0.0,1.0,0.0,2.0,NORMAL,0
58.77,0.0,92.65722222222222,0.36572672274752216,2158.0170911666664,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
44.35,1.0,90.8736842105263,0.5119599212324799,1022.0679999500001,0.0,0.0,0.0,0.0,9.0,0.0,1.0,SUSPICIOUS,0
35.84,0.0,88.5475,0.5952454897089132,2124.4606005833334,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
53.5,1.0,86.03761904761905,0.3781789804017069,664.7424473333334,0.0,0.0,0.0,0.0,1.0,0.0,1.0,SUSPICIOUS,0
53.36,0.0,84.55863636363637,0.3689586032285289,1770.13872695,0.0,0.0,0.0,0.0,2.0,0.0,0.0,SUSPICIOUS,0
291.07,1.0,83.20217391304348,2.4983460925456584,1420.9862455166667,1.0,1.0,1.0,1.0,3.0,0.0,1.0,FRAUD,1
49.56,0.0,91.86333333333333,0.46050292100584195,2303.1017437,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
262.95,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
259.55,1.0,262.95,0.012930214869747015,611.7023565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NORMAL,0
211.3,0.0,261.25,0.19119617224880378,2482.9339749166666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
275.06,1.0,244.6,0.1245298446443173,1057.6660103166666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
274.24,0.0,252.215,0.08732628907876219,2167.8106239666668,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
284.32,0.0,256.62,0.10794170368638449,1661.1157037500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
830.81,0.0,261.2366666666667,2.180296283063888,1602.0472962833333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,SUSPICIOUS,0
323.38,1.0,342.6042857142857,0.0561122160927017,392.4716217166667,0.0,0.0,1.0,0.0,3.0,0.0,1.0,SUSPICIOUS,0
279.6,0.0,340.20125,0.1781335312553966,1621.58591125,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
288.95,1.0,333.46777777777777,0.13349948853962237,736.8285483166667,0.0,0.0,0.0,0.0,4.0,0.0,1.0,SUSPICIOUS,0
233.78,1.0,329.01599999999996,0.28945704768157166,752.5764566666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
